"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","SHA1_HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"107","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20KO%20TAWA.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of KO TAWA.wbk","Backup of KO TAWA.wbk","Container","Done","683008","File","wbk","2006-03-01T16:13:51","false","5c44bdd71f0ad2ae78efb9f314fbecbd06efed79","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"108","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Left%20Bank%20Gallery.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Left Bank Gallery.wbk","Backup of Left Bank Gallery.wbk","Container","Done","667648","File","wbk","2006-01-11T10:13:12","false","bdf64c5d62849c774fedfcbe38430e872da2b79e","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"109","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Speaking%20Points%202nd%20draft.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Speaking Points 2nd draft.wbk","Backup of Speaking Points 2nd draft.wbk","Container","Done","690688","File","wbk","2006-04-24T12:59:13","false","7667f51d99effee04976781f6b584152f81704e2","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"110","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Soeech%20for%20SPLENDOURS%20OF%20JAPAN.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Soeech for SPLENDOURS OF JAPAN.wbk","Backup of Soeech for SPLENDOURS OF JAPAN.wbk","Container","Done","692224","File","wbk","2006-03-03T14:06:22","false","4ddf45cc50b0d74079ab7d8abd4a7852f47757bf","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"111","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Splendours%20formatted.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Splendours formatted.wbk","Backup of Splendours formatted.wbk","Container","Done","35840","File","wbk","2006-03-10T14:48:12","false","0f51df3c90f14c4ef97a013b2dc646a279e30dc9","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"112","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Briefing%20-%20left%20bank.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Briefing - left bank.wbk","Backup of Briefing - left bank.wbk","Container","Done","1592832","File","wbk","2006-01-11T13:28:16","false","91c8a8531a6f19e8a742b0a6c9a8b229dadbf895","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"113","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Speech%20Mauri%20Ora%20Exhibition.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Speech Mauri Ora Exhibition.wbk","Backup of Speech Mauri Ora Exhibition.wbk","Container","Done","676352","File","wbk","2007-01-17T12:17:13","false","b5a322ff2d58fd0958b68e1ff818d277f719016c","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"114","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Speech%20Notes%20for%20Kai%20Tahu%20Whanui%20.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Speech Notes for Kai Tahu Whanui .wbk","Backup of Speech Notes for Kai Tahu Whanui .wbk","Container","Done","687616","File","wbk","2007-06-13T11:21:36","false","13fe27aca07210a818b86c4cb65da9077ceb9f48","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"115","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Speech%20notes%20Te%20Ara%20luanch%20Wakatane.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Speech notes Te Ara luanch Wakatane.wbk","Backup of Speech notes Te Ara luanch Wakatane.wbk","Container","Done","679936","File","wbk","2006-02-01T13:07:50","false","04661586e6d45e79ba85a1dad83b85a7de169bc5","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"116","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Stewart%20Island.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Stewart Island.wbk","Backup of Stewart Island.wbk","Container","Done","670208","File","wbk","2007-03-30T14:39:48","false","e34580d63b885ebd4311076c5e004d53b73bda8c","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"117","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Suter%20Art%20Gallery%20.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Suter Art Gallery .wbk","Backup of Suter Art Gallery .wbk","Container","Done","680960","File","wbk","2007-02-21T09:06:42","false","0f1f11b26c81b5e98baab76b9c3636518e5183e0","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"118","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20winegrowers%20speech.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of winegrowers speech.wbk","Backup of winegrowers speech.wbk","Container","Done","664064","File","wbk","2007-01-17T12:02:12","false","54022fbc8ac158a425b2a73e07d2ef9d4f2cf197","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"119","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Suter%20Gallery%20Speech%20notes%20.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Suter Gallery Speech notes .wbk","Backup of Suter Gallery Speech notes .wbk","Container","Done","680448","File","wbk","2007-05-30T11:13:01","false","58b2dc31450653dd7c295eef91c97b6d25b45076","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"120","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Worlds%20fastest%20Indian.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Worlds fastest Indian.wbk","Backup of Worlds fastest Indian.wbk","Container","Done","683008","File","wbk","2007-01-17T14:05:44","false","477129c92641ded031519b8d103026345ffb8e7c","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"121","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Backup%20of%20Te%20Ara%20South%20Canterbury%20.wbk","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Backup of Te Ara South Canterbury .wbk","Backup of Te Ara South Canterbury .wbk","Container","Done","698368","File","wbk","2007-02-28T09:11:50","false","99bd98cd412c5bb3a77333d5f120602b13adea8c","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"122","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Kite%20Speech.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Kite Speech.doc","Kite Speech.doc","Container","Done","682496","File","doc","2006-11-14T16:41:12","false","d559123771384f82fe2bf63979d559baacf1f079","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"123","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Dan%20Davin%20awards.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Dan Davin awards.doc","Dan Davin awards.doc","Container","Done","674304","File","doc","2006-08-10T12:18:46","false","52852ceab17e54c67602c2eaea83b60bb7145b62","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"124","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/meet%20me%20in%20Miama.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\meet me in Miama.doc","meet me in Miama.doc","Container","Done","20992","File","doc","2006-03-21T13:15:16","false","08395ee3b08603df03849527dd5d27cc944fb352","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"125","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Ko%20Tawa%20Whangarei.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Ko Tawa Whangarei.doc","Ko Tawa Whangarei.doc","Container","Done","685056","File","doc","2006-07-25T16:06:11","false","29a69f62381b1a23e73b42c6bd191ed5ab3e2bd6","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"126","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/KO%20TAWA.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\KO TAWA.doc","KO TAWA.doc","Container","Done","678400","File","doc","2006-11-08T08:19:50","false","6b7c794ef9e0352d45242a3c939cc9925539ebda","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"127","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/KĀI%20TAHU%20WHĀNUI%20SPEECH.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\KĀI TAHU WHĀNUI SPEECH.doc","KĀI TAHU WHĀNUI SPEECH.doc","Container","Done","683008","File","doc","2007-06-12T15:36:44","false","dff3fc23e4d9f80ca82c3c511b16265a6f01b4a2","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"128","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Left%20Bank%20Gallery1.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Left Bank Gallery1.doc","Left Bank Gallery1.doc","Container","Done","678912","File","doc","2006-01-13T16:00:40","false","57baeaa058e8e70e41ec8ce49a4a10c80fa2c99c","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"129","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Left%20Bank%20Gallery.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Left Bank Gallery.doc","Left Bank Gallery.doc","Container","Done","667648","File","doc","2006-01-11T11:11:16","false","038dc956bb27bfb1cec2fc8ce030d09808a304f4","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"130","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Matariki%20speech%202008.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Matariki speech 2008.doc","Matariki speech 2008.doc","Container","Done","680960","File","doc","2008-06-05T13:04:49","false","444f28b7b20337314142fdb6b5173800fa27f3c2","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"131","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Protected%20Objects%20Bill.3R.V2.26july2006.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Protected Objects Bill.3R.V2.26july2006.doc","Protected Objects Bill.3R.V2.26july2006.doc","Container","Done","34816","File","doc","2006-12-06T14:00:09","false","c015189889a80292a8af545f0361f2bc96def811","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"132","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/SN%202007%20506%20ASSOC%20Okeroa%20NZ%20Book%20Month.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\SN 2007 506 ASSOC Okeroa NZ Book Month.doc","SN 2007 506 ASSOC Okeroa NZ Book Month.doc","Container","Done","57856","File","doc","2007-08-30T13:46:04","false","281d4a7e6f8b73322f1e986dbddbc91f97823b72","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"133","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Opening%20of%20the%20New%20Zealand%20Heritage%20Conference%202008.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Opening of the New Zealand Heritage Conference 2008.doc","Opening of the New Zealand Heritage Conference 2008.doc","Container","Done","681984","File","doc","2008-04-08T11:13:14","false","c874e8572a8c5ac59276ff62f174ce63661f2540","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"134","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Montana%20Awards%202008.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Montana Awards 2008.doc","Montana Awards 2008.doc","Container","Done","679936","File","doc","2008-07-21T13:20:08","false","c2042653ae0f954ff30238dce1f99c462b4e6581","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"135","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/NZMuseums%20Launch.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\NZMuseums Launch.doc","NZMuseums Launch.doc","Container","Done","680448","File","doc","2008-09-17T16:12:41","false","e549281ccde8ad35a134debc40d6683afc492705","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"136","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Pikihuia%20Awards%20.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Pikihuia Awards .doc","Pikihuia Awards .doc","Container","Done","686080","File","doc","2007-09-14T10:23:15","false","097b37f28075fa85b85af4a0f4c111ce3ed143ea","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"137","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Soeech%20for%20SPLENDOURS%20OF%20JAPAN.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Soeech for SPLENDOURS OF JAPAN.doc","Soeech for SPLENDOURS OF JAPAN.doc","Container","Done","684032","File","doc","2006-11-08T08:21:18","false","c369618089364f2de05c75b09de05ef642091edb","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"138","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Southland%20Te%20Ara%202008%20.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Southland Te Ara 2008 .doc","Southland Te Ara 2008 .doc","Container","Done","696320","File","doc","2008-09-05T14:19:24","false","904925ad258c5ef0cacb0fb65fb5970ad11a8b3b","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"139","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speaking%20Points%202nd%20draft.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speaking Points 2nd draft.doc","Speaking Points 2nd draft.doc","Container","Done","686080","File","doc","2006-04-24T12:59:32","false","f3ae92f8b3b66681d3ab21b2d9acc39c341a14aa","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"140","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20Ambassador's%20dinner%20.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech Ambassador's dinner .doc","Speech Ambassador's dinner .doc","Container","Done","683008","File","doc","2007-01-17T13:54:34","false","767159bcbfe2f971c60d4a69b34d3ab9711ec942","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"141","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20notes%20for%20Jim%20Anderton%20.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech notes for Jim Anderton .doc","Speech notes for Jim Anderton .doc","Container","Done","50688","File","doc","2006-09-28T09:49:30","false","204ec53b55259b9154d8bec8607c7e2f4eda1131","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"142","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%201%20Japan.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech 1 Japan.doc","Speech 1 Japan.doc","Container","Done","689664","File","doc","2007-01-17T13:54:12","false","92fc7a759530d5d1ba7f8e500b75bfaf4f187a1a","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"143","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20for%20He%20Ringa%20Toi%20Whakaari,%20He%20Waewae%20Toi%20Kanikani.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech for He Ringa Toi Whakaari, He Waewae Toi Kanikani.doc","Speech for He Ringa Toi Whakaari, He Waewae Toi Kanikani.doc","Container","Done","678912","File","doc","2008-03-26T13:55:56","false","3c3cfe9efdd261bf4a655ef639d052f2f5772b1e","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"144","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20Mauri%20Ora%20Exhibition.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech Mauri Ora Exhibition.doc","Speech Mauri Ora Exhibition.doc","Container","Done","673792","File","doc","2007-01-17T13:41:30","false","9cdd1947e40591ab0ff36ce61db4db4f68765f84","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"145","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20notes%20-%20Fishermen's%20Daughters%202008.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech notes - Fishermen's Daughters 2008.doc","Speech notes - Fishermen's Daughters 2008.doc","Container","Done","681984","File","doc","2008-08-14T13:05:02","false","5d57286005ab318d229733f185aa3ebdaeb82a7d","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"146","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20Notes%20for%20Kai%20Tahu%20Whanui%20.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech Notes for Kai Tahu Whanui .doc","Speech Notes for Kai Tahu Whanui .doc","Container","Done","688128","File","doc","2007-06-13T13:52:13","false","ea227667e29b3102ca074a82378af39d69b5cc51","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"147","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20notes%20opening%20of%20Toi%20Maori.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech notes opening of Toi Maori.doc","Speech notes opening of Toi Maori.doc","Container","Done","33792","File","doc","2007-02-14T14:52:21","false","6377aa28a9f9a1e315b901a7287b8a2f9b5b6452","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"148","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20Notes%20for%20Lisa%20Reihana.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech Notes for Lisa Reihana.doc","Speech Notes for Lisa Reihana.doc","Container","Done","702464","File","doc","2007-10-05T11:43:29","false","6b8d14ef60b0504160734792b36c3eb2ff34784c","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"149","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/speech%20notes%20for%20Launch%20of%20Nga%20Iwi%20O%20Aotearoa%20-Book.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\speech notes for Launch of Nga Iwi O Aotearoa -Book.doc","speech notes for Launch of Nga Iwi O Aotearoa -Book.doc","Container","Done","680448","File","doc","2006-10-31T11:10:14","false","e9ce717a3af5e9c0a1165f6ad344ff3ce97e63ec","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"150","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20Notes%20for%20reopening%20of%20Fyffe%20House%20.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech Notes for reopening of Fyffe House .doc","Speech Notes for reopening of Fyffe House .doc","Container","Done","685568","File","doc","2007-11-15T10:26:41","false","2ec6ffe351a9e220892addfc6646c0190ebc3f21","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"151","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/SPEECH%20NOTES.doc%20Threads.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\SPEECH NOTES.doc Threads.doc","SPEECH NOTES.doc Threads.doc","Container","Done","28160","File","doc","2007-02-14T14:48:31","false","4b74b0584630e7960cbd6cda33dd1df34c40aa30","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"152","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20Notes%20formatted%20whakatane.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech Notes formatted whakatane.doc","Speech Notes formatted whakatane.doc","Container","Done","677376","File","doc","2005-12-06T11:38:46","false","f9658e80cc2f9c5bf87b74435226d212bdc90546","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"153","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20notes%20Te%20Ara%20luanch%20Wakatane.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech notes Te Ara luanch Wakatane.doc","Speech notes Te Ara luanch Wakatane.doc","Container","Done","686080","File","doc","2005-12-06T11:38:49","false","7d083abbaac984abc7a9c6a03738871ad7a82c48","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"154","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Speech%20Te%20Ara%20The%20Bush.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Speech Te Ara The Bush.doc","Speech Te Ara The Bush.doc","Container","Done","681472","File","doc","2008-03-18T15:45:37","false","8033d0b5be75aade5439bc9fc97df1750bb767bd","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"155","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Stewart%20Island.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Stewart Island.doc","Stewart Island.doc","Container","Done","677888","File","doc","2007-03-30T17:14:01","false","745cbb549f7b36fba52c2dceb687c6fc3f6c29d5","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"156","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/Suter%20Art%20Gallery%20.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\Suter Art Gallery .doc","Suter Art Gallery .doc","Container","Done","683008","File","doc","2007-02-21T09:29:55","false","85cd64770bb9200b7815716ec528b56b0c7b1685","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"157","92","file:////arcwn-fp02.archives.net/homefolders$/spencero/Desktop/asa/E1%20Demo/Speeches/Culture%20and%20Hert/THE%20PREMIERE%20OF%20TURANGAARERE.doc","\\arcwn-fp02.archives.net\homefolders$\spencero\Desktop\asa\E1 Demo\Speeches\Culture and Hert\THE PREMIERE OF TURANGAARERE.doc","THE PREMIERE OF TURANGAARERE.doc","Container","Done","22016","File","doc","2008-05-07T11:42:21","false","1efa2ccab27a46528fc914994220a037726b74b7","1","fmt/40","application/msword","Microsoft Word Document","97-2003"
